Season,TeamName,AdjTempo,AdjOE,AdjDE,AdjEM,seed
2017,Norfolk St.,68.6766,93.8581,105.627,-11.7688,NULL
2017,North Carolina,70.6955,122.075,94.0654,28.0091,1
2017,North Carolina A&T,62.7364,95.4974,122.974,-27.4762,NULL
2017,North Carolina Central,66.3643,102.796,101.835,0.961015,16
2017,North Carolina St.,70.2288,112.876,107.227,5.64944,NULL
2017,North Dakota,71.25,102.854,103.166,-0.311268,15
2017,North Dakota St.,66.6187,104.505,104.344,0.160851,NULL
2017,North Florida,69.8609,101.781,109.35,-7.56871,NULL
2017,North Texas,70.0449,96.209,110.724,-14.5147,NULL
2017,Northeastern,65.9673,107.055,106.421,0.633976,NULL
2017,Northern Arizona,69.1132,94.9361,110.568,-15.6323,NULL
2017,Northern Colorado,68.3806,96.4985,107.094,-10.5959,NULL
2017,Northern Illinois,66.6751,98.8712,102.38,-3.5084,NULL
2017,Northern Iowa,63.3287,97.5752,97.6252,-0.05008,NULL
2017,Northern Kentucky,67.8323,106.647,105.311,1.33605,15
2017,Northwestern,65.1075,111.189,95.6778,15.511,8
2017,Northwestern St.,71.2246,100.999,112.444,-11.4453,NULL
2017,Notre Dame,67.0898,118.891,97.7973,21.0939,5
2017,Oakland,71.8903,103.801,98.9016,4.89889,NULL
2017,Ohio,70.2802,105.574,99.8969,5.67684,NULL
2017,Ohio St.,67.8637,111.319,100.999,10.3199,NULL
2017,Oklahoma,69.8619,107.292,96.249,11.0431,NULL
2017,Oklahoma St.,70.289,124.834,102.73,22.1043,10
2017,Old Dominion,60.969,100.678,97.1761,3.50228,NULL
2017,Oral Roberts,68.9747,104.389,110.691,-6.30257,NULL
2017,Oregon,66.7169,117.728,93.9002,23.8276,3
2017,Oregon St.,64.4191,97.0448,105.9,-8.85567,NULL
2017,Pacific,66.3943,99.6109,106.283,-6.67224,NULL
2017,Penn,66.54,102.587,102.68,-0.0926536,NULL
2017,Penn St.,70.3393,104.575,97.1508,7.42462,NULL
2017,Pepperdine,68.434,102.095,114.076,-11.9802,NULL
2017,Pittsburgh,65.347,112.725,103.193,9.5328,NULL
2017,Portland,65.7426,98.7504,108.7,-9.94979,NULL
2017,Portland St.,72.5309,104.183,111,-6.81618,NULL
2017,Prairie View A&M,67.4932,97.9682,111.461,-13.4923,NULL
2017,Presbyterian,64.0745,88.8542,118.081,-29.2266,NULL
2017,Princeton,63.1679,109.396,96.8962,12.5002,12
2017,Providence,66.3485,108.021,95.1217,12.8992,11
2017,Purdue,68.8912,116.912,92.6889,24.2236,4
2017,Quinnipiac,73.0602,101.354,113.049,-11.6956,NULL
2017,Radford,63.874,96.1329,107.833,-11.6997,NULL
2017,Rhode Island,66.1243,110.668,95.0527,15.6156,11
2017,Rice,72.2277,107.928,107.041,0.886773,NULL
2017,Richmond,69.0438,108.771,101.669,7.10248,NULL
2017,Rider,72.1132,100.742,104.621,-3.87895,NULL
2017,Robert Morris,68.6587,91.5773,100.478,-8.90059,NULL
2017,Rutgers,66.1584,101.551,99.2645,2.28626,NULL
2017,Sacramento St.,65.4315,100.81,112.293,-11.4828,NULL
2017,Sacred Heart,70.9476,97.523,109.772,-12.2492,NULL
2017,Saint Joseph's,68.316,102.256,103.193,-0.937271,NULL
2017,Saint Louis,63.3987,95.4233,104.774,-9.35039,NULL
2017,Saint Mary's,59.2901,118.894,94.2568,24.6377,7
2017,Saint Peter's,60.6549,102.57,97.7262,4.84357,NULL
2017,Sam Houston St.,69.9373,97.2179,103.464,-6.24629,NULL
2017,Samford,68.6578,108.266,107.281,0.984955,NULL
2017,San Diego,63.1821,100.125,108.207,-8.08158,NULL
2017,San Diego St.,64.868,103.903,94.9629,8.94029,NULL
2017,San Francisco,68.6648,103.282,97.8234,5.45849,NULL
2017,San Jose St.,70.6269,100.167,104.495,-4.32824,NULL
2017,Santa Clara,62.5222,105.524,102.372,3.15189,NULL
2017,Savannah St.,80.9081,100.659,114.547,-13.888,NULL
2017,Seattle,67.4994,95.5677,105.203,-9.63557,NULL
2017,Seton Hall,67.2845,109.8,95.8517,13.9487,9
2017,Siena,68.5822,106.05,106.41,-0.36063,NULL
2017,SIU Edwardsville,69.121,94.971,109.114,-14.1426,NULL
2017,SMU,63.5675,120.073,94.8141,25.2591,6
2017,South Alabama,69.7147,98.775,105.154,-6.3787,NULL
2017,South Carolina,68.211,105.546,88.5163,17.0302,7
2017,South Carolina St.,68.2439,99.095,118.324,-19.2286,NULL
2017,South Dakota,70.6425,103.817,102.228,1.58921,NULL
2017,South Dakota St.,67.0521,110.782,112.116,-1.33359,16
2017,South Florida,68.6323,96.4854,107.657,-11.1718,NULL
2017,Southeast Missouri St.,68.4542,103.254,109.249,-5.99488,NULL
2017,Southeastern Louisiana,67.0435,97.8183,103.855,-6.03642,NULL
2017,Southern,68.4182,97.9569,113.539,-15.5819,NULL
2017,Southern Illinois,65.2376,104.844,103.681,1.16323,NULL
2017,Southern Miss,65.4074,92.9402,108.403,-15.4633,NULL
2017,Southern Utah,71.2866,101.19,119.777,-18.5867,NULL
2017,St. Bonaventure,68.6349,109.014,101.734,7.27961,NULL
2017,St. Francis NY,67.0279,87.7768,112.094,-24.3173,NULL
2017,St. Francis PA,69.9754,102.011,109.939,-7.92823,NULL
2017,St. John's,73.1847,109.153,102.631,6.52153,NULL
2017,Stanford,68.2786,104.775,98.9579,5.81715,NULL
2017,Stephen F. Austin,66.3493,96.731,102.223,-5.49212,NULL
2017,Stetson,72.334,100.887,115.167,-14.2792,NULL
2017,Stony Brook,65.7439,101.98,105.946,-3.96632,NULL
2017,Syracuse,66.3545,115.94,101.597,14.3426,NULL
2017,TCU,66.8837,113.172,97.8776,15.2943,NULL
2017,Temple,66.9778,108.389,104.181,4.20816,NULL
2017,Tennessee,69.2764,109.84,97.7196,12.1202,NULL
2017,Tennessee Martin,67.2028,106.914,110.755,-3.84122,NULL
2017,Tennessee St.,66.87,100.268,99.7337,0.53477,NULL
2017,Tennessee Tech,68.1841,98.8755,107.001,-8.12513,NULL
2017,Texas,67.4841,104.125,93.9629,10.1616,NULL
2017,Texas A&M,64.3887,108.479,97.466,11.0129,NULL
2017,Texas A&M Corpus Chris,67.884,102.955,106.211,-3.25637,NULL
2017,Texas Southern,68.4526,103.622,107.286,-3.66476,16
2017,Texas St.,61.8471,102.479,102.607,-0.128537,NULL
2017,Texas Tech,63.7129,112.554,97.8068,14.7469,NULL
2017,The Citadel,79.6777,105.592,116.334,-10.7417,NULL
2017,Toledo,66.238,108.752,106.065,2.6879,NULL
2017,Towson,67.8305,105.431,101.119,4.31203,NULL
2017,Troy,68.0509,109.892,107.217,2.67571,15
2017,Tulane,70.2938,102.591,109.017,-6.42599,NULL
2017,Tulsa,68.0401,104.523,102.868,1.65507,NULL
2017,UAB,65.9743,103.832,106.316,-2.48478,NULL
2017,UC Davis,68.4821,97.8508,102.603,-4.75235,16
2017,UC Irvine,66.3524,100.956,99.0942,1.86172,NULL
2017,UC Riverside,67.7495,92.1375,106.003,-13.8653,NULL
2017,UC Santa Barbara,64.0291,91.3316,109.475,-18.1434,NULL
2017,UCF,65.6061,103.857,92.8606,10.9965,NULL
2017,UCLA,73.179,122.757,99.8057,22.9515,3
2017,UMass Lowell,71.6722,104.246,115.64,-11.3943,NULL
2017,UMBC,70.4524,108.369,110.592,-2.22302,NULL
2017,UMKC,70.7659,102.436,107.827,-5.39126,NULL
2017,UNC Asheville,68.0312,107.594,101.842,5.75249,NULL
2017,UNC Greensboro,66.4688,107.765,104.15,3.6142,NULL
2017,UNC Wilmington,70.0795,117.706,105.319,12.3867,12
2017,UNLV,68.2244,98.1489,105.407,-7.25803,NULL
2017,USC,68.8968,112.508,100.168,12.3407,11
2017,USC Upstate,67.9882,105.281,111.214,-5.93309,NULL
2017,UT Arlington,69.9544,109.783,100.303,9.47958,NULL
2017,UT Rio Grande Valley,73.8828,100.314,113.24,-12.9257,NULL
2017,Utah,68.461,114.195,99.4519,14.7432,NULL
2017,Utah St.,66.4613,106.776,104.565,2.21124,NULL
2017,Utah Valley,73.337,100.154,101.699,-1.54502,NULL
2017,UTEP,66.1778,99.7102,102.699,-2.98917,NULL
2017,UTSA,67.9584,95.0844,102.628,-7.54333,NULL
2017,Valparaiso,66.8467,106.689,100.293,6.39547,NULL
2017,Vanderbilt,65.5596,112.303,96.065,16.2376,9
2017,VCU,68.1834,110.018,95.716,14.3025,10
2017,Vermont,64.3336,110.832,98.9477,11.8847,13
2017,Villanova,63.9872,122.753,91.9756,30.7772,1
2017,Virginia,58.8864,113.686,87.0194,26.6671,5
2017,Virginia Tech,68.2782,117.358,102.419,14.9395,9
2017,VMI,68.9581,97.6391,113.668,-16.0285,NULL
2017,Wagner,62.7916,100.931,108.063,-7.13183,NULL
2017,Wake Forest,70.4705,120.873,103.6,17.2722,11
2017,Washington,70.9157,107.646,107.679,-0.0338739,NULL
2017,Washington St.,67.488,104.367,106.389,-2.02236,NULL
2017,Weber St.,66.449,108.278,109.015,-0.737074,NULL
2017,West Virginia,69.8998,116.472,89.6731,26.7991,4
2017,Western Carolina,66.7371,90.1326,104.883,-14.7506,NULL
2017,Western Illinois,68.6927,97.0821,108.83,-11.7475,NULL
2017,Western Kentucky,65.7355,102.934,109.143,-6.20846,NULL
2017,Western Michigan,67.752,107.037,106.734,0.302711,NULL
2017,Wichita St.,68.6272,119.636,93.2236,26.4121,10
2017,William & Mary,70.8447,112.007,109.639,2.36836,NULL
2017,Winthrop,70.9519,106.436,101.809,4.62694,13
2017,Wisconsin,63.2884,113.589,91.2963,22.2926,8
2017,Wofford,66.6556,110.046,108.267,1.77939,NULL
2017,Wright St.,68.939,106.416,106.3,0.115156,NULL
2017,Wyoming,73.4579,103.402,102.059,1.34305,NULL
2017,Xavier,67.1917,114.744,99.4255,15.3189,11
2017,Yale,68.0232,106.106,105.004,1.10166,NULL
2017,Youngstown St.,71.6041,102.445,112.943,-10.4986,NULL
2016,Florida A&M,69.3587,83.558,107.981,-24.4227,NULL
2016,UT Rio Grande Valley,67.4267,94.8365,117.054,-22.2179,NULL
2016,Grambling St.,65.7197,88.1646,109.474,-21.3094,NULL
2016,Arkansas Pine Bluff,63.9919,88.7669,109.402,-20.6355,NULL
2016,Northern Arizona,70.2097,92.3473,112.837,-20.4898,NULL
2016,Southern Utah,68.1283,98.0766,118.26,-20.1835,NULL
2016,Mississippi Valley St.,71.0862,91.2715,110.624,-19.3529,NULL
2016,UTSA,71.4049,97.529,116.746,-19.2168,NULL
2016,UMBC,69.5014,99.5228,117.441,-17.9178,NULL
2016,Coppin St.,69.8318,95.7437,112.697,-16.9532,NULL
2016,Nicholls St.,68.2879,91.9472,108.633,-16.6854,NULL
2016,Howard,70.3708,93.3384,109.786,-16.4475,NULL
2016,USC Upstate,66.1682,100.217,116.384,-16.1669,NULL
2016,Binghamton,65.2404,87.7949,104.141,-16.3464,NULL
2016,Hartford,69.1441,99.4112,115.543,-16.132,NULL
2016,Presbyterian,67.1591,93.5672,109.696,-16.1292,NULL
2016,UMass Lowell,73.1602,100.179,115.36,-15.1804,NULL
2016,Alcorn St.,65.4116,97.7322,112.319,-14.5864,NULL
2016,The Citadel,80.07,102.898,117.051,-14.1525,NULL
2016,Southeastern Louisiana,67.947,97.7252,112.177,-14.4522,NULL
2016,Southern Miss,63.3063,96.133,110.26,-14.1269,NULL
2016,Alabama A&M,65.1547,99.915,113.262,-13.3468,NULL
2016,Robert Morris,67.7745,91.6267,104.969,-13.3419,NULL
2016,Morgan St.,69.067,94.8161,108.145,-13.3294,NULL
2016,Florida Atlantic,67.4506,95.3893,108.08,-12.6911,NULL
2016,LIU Brooklyn,72.2357,99.9017,111.583,-11.6815,NULL
2016,Alabama St.,68.8909,98.8843,110.397,-11.5129,NULL
2016,Holy Cross,63.6033,97.0369,108.525,-11.4879,16
2016,Jacksonville,70.409,99.7287,109.814,-10.0855,NULL
2016,Stetson,70.5148,103.514,114.201,-10.6872,NULL
2016,Utah Valley,74.1103,99.3739,109.926,-10.5525,NULL
2016,Rutgers,70.3112,97.2474,107.763,-10.5151,NULL
2016,Rice,69.7035,105.277,115.665,-10.3879,NULL
2016,Lipscomb,72.7498,101.162,111.443,-10.2811,NULL
2016,Idaho St.,70.0284,99.0034,108.742,-9.73852,NULL
2016,Fairleigh Dickinson,71.1346,104.836,114.583,-9.74686,16
2016,Brown,70.3169,101.981,111.505,-9.52452,NULL
2016,South Alabama,69.5614,95.5226,103.895,-8.37235,NULL
2016,Manhattan,67.93,98.8077,106.051,-7.24286,NULL
2016,Cal St. Fullerton,68.6349,101.452,110.257,-8.80499,NULL
2016,Mount St. Mary's,68.4838,93.4669,102.109,-8.6426,NULL
2016,Appalachian St.,70.2715,102.431,110.667,-8.23514,NULL
2016,UMKC,66.2932,103.021,110.386,-7.36534,NULL
2016,Miami OH,64.2789,97.129,104.319,-7.19017,NULL
2016,Santa Clara,65.4785,101.455,108.626,-7.17169,NULL
2016,New Hampshire,67.1261,99.545,106.671,-7.12571,NULL
2016,Hampton,71.2725,99.7519,106.561,-6.80879,16
2016,Norfolk St.,67.6565,105.927,112.612,-6.68516,NULL
2016,Cal St. Northridge,70.3584,100.615,107.075,-6.46087,NULL
2016,Boston University,69.5708,102.398,108.673,-6.27518,NULL
2016,Dartmouth,67.4478,99.0809,105.24,-6.1591,NULL
2016,UC Riverside,67.0406,99.834,105.748,-5.914,NULL
2016,Western Illinois,67.7137,100.956,106.804,-5.84778,NULL
2016,Canisius,67.4669,108.107,113.915,-5.80843,NULL
2016,South Dakota,70.4987,105.856,110.706,-4.84989,NULL
2016,UTEP,71.5947,102.234,107.375,-5.14085,NULL
2016,Tennessee Martin,66.3158,104.29,109.41,-5.11982,NULL
2016,Austin Peay,69.3154,104.005,109.104,-5.09934,16
2016,Portland,71.7354,106.708,110.791,-4.08296,NULL
2016,Sam Houston St.,66.9918,102.102,106.164,-4.06221,NULL
2016,Tulane,67.5682,97.6659,101.053,-3.38707,NULL
2016,Eastern Washington,68.8342,111.453,114.642,-3.18894,NULL
2016,Charlotte,70.249,105.463,108.591,-3.12781,NULL
2016,Lehigh,67.7913,104.554,107.375,-2.82112,NULL
2016,East Carolina,67.0916,103.034,105.719,-2.68492,NULL
2016,Fairfield,71.1806,104.729,107.352,-2.62319,NULL
2016,DePaul,66.8407,103.802,106.404,-2.60128,NULL
2016,Minnesota,68.4034,101.325,103.875,-2.55052,NULL
2016,Wagner,65.6734,100.156,102.627,-2.4708,NULL
2016,Auburn,71.7524,101.492,103.823,-2.3309,NULL
2016,UCF,67.8517,101.766,103.755,-1.9888,NULL
2016,Wofford,65.2635,106.068,107.967,-1.89945,NULL
2016,Texas Southern,67.6175,106.451,107.981,-1.53055,NULL
2016,Western Michigan,68.0524,103.49,105.024,-1.53333,NULL
2016,Mercer,63.2147,106.237,107.348,-1.11038,NULL
2016,Louisiana Tech,71.0179,104.659,103.905,0.753882,NULL
2016,Coastal Carolina,66.4012,103.851,103.986,-0.13441,NULL
2016,Texas A&M Corpus Chris,68.4216,102.28,102.232,0.0477367,NULL
2016,Marshall,77.2428,110.661,109.081,1.58054,NULL
2016,Colorado St.,68.0718,112.129,110.144,1.98501,NULL
2016,Pepperdine,67.4081,106.118,102.766,3.35195,NULL
2016,IPFW,69.2705,112.102,108.327,3.77471,NULL
2016,Illinois St.,67.152,103.538,99.3289,4.20887,NULL
2016,UNC Asheville,70.1811,103.529,99.3166,4.21193,15
2016,College of Charleston,63.7571,98.3595,94.0612,4.29825,NULL
2016,Wake Forest,71.3526,106.784,102.328,4.45593,NULL
2016,UNLV,72.997,103.134,98.1761,4.95784,NULL
2016,UAB,68.0854,108.719,103.579,5.1398,NULL
2016,UT Arlington,72.3867,107.169,99.5414,7.62775,NULL
2016,Richmond,67.9974,113.278,105.854,7.42359,NULL
2016,Boise St.,69.1764,109.319,100.804,8.51478,NULL
2016,UC Irvine,67.0223,106.321,97.8252,8.4958,NULL
2016,Rhode Island,64.3585,108.048,98.8753,9.17293,NULL
2016,St. Bonaventure,67.9141,113.503,104.279,9.2243,NULL
2016,UNC Wilmington,70.1618,110.051,100.792,9.25855,13
2016,Monmouth,72.7279,107.515,98.1107,9.40398,NULL
2016,Mississippi St.,69.2753,110.006,100.124,9.882,NULL
2016,Mississippi,68.5036,111.686,101.65,10.0368,NULL
2016,Evansville,68.5669,107.824,97.7139,10.1105,NULL
2016,North Carolina St.,67.5541,113.811,103.643,10.1675,NULL
2016,Memphis,73.348,107.356,97.1467,10.2096,NULL
2016,Princeton,68.5471,112.043,101.512,10.5315,NULL
2016,Ohio St.,67.6974,107.068,96.4951,10.5728,NULL
2016,Georgetown,67.8154,110.629,99.9833,10.6461,NULL
2016,UCLA,69.4847,112.605,101.503,11.1017,NULL
2016,Washington,76.8301,109.687,97.5025,12.1847,NULL
2016,Oregon St.,67.1452,110.836,98.3992,12.4371,7
2016,Saint Joseph's,70.3117,113.435,98.7988,14.6358,8
2016,Colorado,68.9529,108.785,95.1948,13.5905,8
2016,Providence,68.4903,109.321,95.7275,13.5932,9
2016,San Diego St.,64.7287,104.472,90.3774,14.0944,NULL
2016,Florida St.,71.4324,112.951,98.8149,14.1365,NULL
2016,Butler,67.7286,117.318,101.468,15.8497,9
2016,Utah,65.2107,115.673,97.5601,18.1129,3
2016,Vanderbilt,67.7217,114.458,94.5381,19.9195,11
2016,Maryland,67.2907,116.294,95.5806,20.7136,5
2016,Iowa St.,71.0322,121.033,99.9576,21.0754,4
2016,Miami FL,65.897,118.848,95.9995,22.848,3
2016,Oklahoma,69.8681,117.285,92.4357,24.849,2
2016,Kentucky,66.9955,122.508,97.3082,25.1996,4
2016,Kansas,68.811,120.379,90.575,29.804,1
2016,Jacksonville St.,64.8996,98.2033,110.771,-12.5679,NULL
2016,Central Connecticut,66.969,92.2989,119.043,-26.744,NULL
2016,Delaware St.,66.1057,88.3457,112.898,-24.5519,NULL
2016,Chicago St.,69.0104,91.6028,113.716,-22.1136,NULL
2016,Bryant,67.3283,92.9078,114.558,-21.6506,NULL
2016,Southeast Missouri St.,70.7378,90.9312,110.298,-19.3669,NULL
2016,North Carolina A&T,67.5452,95.493,114.389,-18.8958,NULL
2016,Prairie View A&M,68.5633,88.7886,107.358,-18.5692,NULL
2016,Maine,76.8506,95.9281,114.281,-18.3533,NULL
2016,Illinois Chicago,71.5829,89.4892,107.493,-18.0039,NULL
2016,Northwestern St.,73.702,101.291,117.888,-16.5962,NULL
2016,Lafayette,69.3269,99.2551,115.775,-16.5194,NULL
2016,Savannah St.,65.8087,87.1947,103.702,-16.5077,NULL
2016,McNeese St.,67.9497,97.6178,114.007,-16.3887,NULL
2016,Bradley,66.9592,86.1627,102.543,-16.3804,NULL
2016,Central Arkansas,71.7067,100.663,116.59,-15.9271,NULL
2016,Lamar,71.9158,97.0453,112.509,-15.4635,NULL
2016,American,61.2437,91.8119,107.218,-15.4065,NULL
2016,Abilene Christian,67.7675,96.7967,112.047,-15.2506,NULL
2016,Maryland Eastern Shore,67.1657,98.2912,113.446,-15.1543,NULL
2016,New Orleans,72.1423,96.1529,111.177,-15.0236,NULL
2016,SIU Edwardsville,66.1066,94.8851,109.451,-14.5658,NULL
2016,Northern Colorado,68.2369,103.22,117.761,-14.5408,NULL
2016,Bethune Cookman,66.4359,97.7202,111.546,-13.8254,NULL
2016,VMI,68.6997,96.8356,110.606,-13.7705,NULL
2016,Niagara,65.6603,94.0245,107.776,-13.7512,NULL
2016,Marist,68.0925,102.011,115.485,-13.4743,NULL
2016,North Carolina Central,65.8746,98.0771,111.191,-13.1139,NULL
2016,St. Francis PA,66.0859,100.175,113.154,-12.979,NULL
2016,Sacred Heart,71.2142,99.4007,112.369,-12.9679,NULL
2016,Charleston Southern,68.1397,99.0301,111.49,-12.4598,NULL
2016,Campbell,68.0088,100.118,112.493,-12.3749,NULL
2016,North Texas,69.6924,100.402,112.614,-12.2121,NULL
2016,Longwood,69.1651,100.356,112.531,-12.1752,NULL
2016,Cleveland St.,63.7371,91.3311,103.294,-11.9626,NULL
2016,Seattle,65.4276,94.6016,106.42,-11.8184,NULL
2016,Loyola MD,66.6236,100.503,112.278,-11.7755,NULL
2016,Liberty,63.0786,98.7195,110.425,-11.7059,NULL
2016,Quinnipiac,68.4958,91.8495,103.237,-11.3875,NULL
2016,St. Francis NY,65.7872,93.6959,104.872,-11.1763,NULL
2016,Youngstown St.,72.4042,102.826,113.662,-10.8362,NULL
2016,Troy,68.3071,97.9773,108.762,-10.7844,NULL
2016,Houston Baptist,70.0591,101.959,112.546,-10.5876,NULL
2016,Cornell,72.6557,97.8607,108.425,-10.5648,NULL
2016,Delaware,67.3621,101.285,111.512,-10.2273,NULL
2016,Sacramento St.,68.38,98.6487,108.642,-9.99367,NULL
2016,San Diego,66.0513,93.6076,103.426,-9.8182,NULL
2016,South Carolina St.,67.2697,103.199,112.912,-9.71297,NULL
2016,La Salle,66.2193,98.8234,108.473,-9.64909,NULL
2016,Eastern Illinois,67.1452,100.249,109.699,-9.45003,NULL
2016,Drake,65.3827,103.664,112.656,-8.99226,NULL
2016,Kennesaw St.,68.5609,101.258,109.97,-8.7114,NULL
2016,Portland St.,71.9751,101.966,110.198,-8.23143,NULL
2016,Penn,67.6921,99.7192,107.629,-7.90942,NULL
2016,Colgate,64.8215,103.627,111.501,-7.8736,NULL
2016,Northern Kentucky,67.2371,100.336,108.117,-7.78077,NULL
2016,Arkansas St.,71.9689,99.9581,107.558,-7.59979,NULL
2016,San Jose St.,69.439,96.9243,104.515,-7.59058,NULL
2016,Army,72.19,99.4357,106.697,-7.26084,NULL
2016,Montana St.,68.4755,106.328,113.545,-7.21708,NULL
2016,Incarnate Word,67.1401,101.839,108.889,-7.04986,NULL
2016,Air Force,66.8821,98.85,105.884,-7.03444,NULL
2016,Drexel,64.421,99.4084,106.407,-6.99854,NULL
2016,Jackson St.,67.6159,94.7581,101.688,-6.9299,NULL
2016,South Florida,66.6528,97.9789,104.576,-6.59743,NULL
2016,UC Davis,65.9154,93.5265,100.057,-6.53072,NULL
2016,Boston College,66.6479,94.8508,100.9,-6.04909,NULL
2016,FIU,65.2363,102.822,108.785,-5.9626,NULL
2016,Saint Louis,69.0486,96.5068,102.461,-5.95427,NULL
2016,Missouri St.,68.8639,99.931,105.693,-5.76238,NULL
2016,Bowling Green,68.255,100.627,106.338,-5.71078,NULL
2016,Pacific,66.4425,100.313,106.007,-5.6937,NULL
2016,Gardner Webb,69.0079,100.554,106.115,-5.56134,NULL
2016,Southern,68.9507,100.906,106.217,-5.31079,16
2016,St. John's,72.0267,97.0555,102.37,-5.31482,NULL
2016,Loyola Marymount,67.4954,103.314,108.522,-5.20839,NULL
2016,UNC Greensboro,67.5106,103.206,108.125,-4.91831,NULL
2016,Samford,67.9705,102.853,107.741,-4.8877,NULL
2016,Radford,65.7466,104.17,109.047,-4.87682,NULL
2016,Rider,64.2917,99.3348,104.177,-4.84247,NULL
2016,Saint Peter's,64.4671,96.6852,101.444,-4.75846,NULL
2016,NJIT,69.153,101.97,106.573,-4.60227,NULL
2016,Texas St.,63.5,99.1327,103.635,-4.50269,NULL
2016,Idaho,65.6666,98.4475,102.846,-4.39829,NULL
2016,Georgia Southern,68.5868,104.658,109.031,-4.37374,NULL
2016,IUPUI,68.4163,99.6846,103.765,-4.08023,NULL
2016,San Francisco,70.4361,107.065,110.809,-3.74357,NULL
2016,Navy,64.8007,99.1249,102.815,-3.69033,NULL
2016,George Mason,67.7398,101.087,104.717,-3.62954,NULL
2016,Eastern Kentucky,72.1201,107.204,110.793,-3.58823,NULL
2016,Cal Poly,66.244,107.276,110.858,-3.58196,NULL
2016,North Dakota,71.5595,98.7371,102.207,-3.47041,NULL
2016,Denver,60.7962,102.826,105.634,-2.808,NULL
2016,Western Carolina,68.7764,101.571,104.18,-2.60959,NULL
2016,Tennessee Tech,69.359,108.362,110.935,-2.57337,NULL
2016,Loyola Chicago,64.9253,99.5001,101.712,-2.21211,NULL
2016,Washington St.,68.7435,103.697,105.456,-1.75953,NULL
2016,Georgia St.,64.7839,99.4969,101.1,-1.60331,NULL
2016,Florida Gulf Coast,66.5831,102.917,104.307,-1.39023,16
2016,Kent St.,67.1955,106.129,107.414,-1.28595,NULL
2016,Western Kentucky,66.9884,108.224,109.269,-1.04498,NULL
2016,Detroit,73.6344,110.203,111.202,-0.998863,NULL
2016,Harvard,65.8867,99.9854,100.909,-0.923347,NULL
2016,Bucknell,71.1279,104.964,105.883,-0.918713,NULL
2016,Oral Roberts,68.7771,107.494,108.409,-0.914996,NULL
2016,Indiana St.,70.1348,98.9046,99.7138,-0.809287,NULL
2016,North Florida,70.1271,113.956,114.699,-0.743464,NULL
2016,Massachusetts,70.708,102.457,103.093,-0.635812,NULL
2016,Murray St.,64.3364,106.073,106.36,-0.287092,NULL
2016,Wyoming,64.5978,108.177,108.461,-0.28387,NULL
2016,Furman,64.8368,105.631,105.82,-0.188725,NULL
2016,Northern Illinois,67.8339,101.488,101.375,0.112749,NULL
2016,Tennessee St.,67.9651,102.024,101.838,0.186177,NULL
2016,Elon,71.0745,106.359,106.086,0.273112,NULL
2016,Fordham,66.3211,102.509,102.204,0.30505,NULL
2016,Duquesne,72.5555,106.075,105.665,0.409197,NULL
2016,Missouri,67.9789,104.657,104.193,0.464602,NULL
2016,Ball St.,65.2389,102.894,102.352,0.542081,NULL
2016,Vermont,67.1121,107.681,106.651,1.02983,NULL
2016,Central Michigan,66.4633,110.761,109.598,1.16259,NULL
2016,Winthrop,72.7026,108.341,107.164,1.1778,NULL
2016,Eastern Michigan,70.3291,106.507,105.128,1.37971,NULL
2016,Towson,65.3894,105.746,104.193,1.55317,NULL
2016,East Tennessee St.,68.956,108.064,106.472,1.59209,NULL
2016,Wright St.,65.0984,100.948,99.0883,1.85951,NULL
2016,North Dakota St.,64.435,101.74,99.5525,2.18725,NULL
2016,Nebraska Omaha,75.7562,108.814,106.579,2.23502,NULL
2016,Montana,65.3241,106.185,103.853,2.33195,NULL
2016,Southern Illinois,69.2534,106.741,104.39,2.35123,NULL
2016,High Point,66.1682,110.522,107.985,2.53686,NULL
2016,Buffalo,71.9828,105.541,102.83,2.71119,14
2016,Weber St.,66.9958,103.593,100.851,2.74146,15
2016,Morehead St.,64.6583,104.868,102.092,2.77631,NULL
2016,Penn St.,66.0543,103.25,100.45,2.79937,NULL
2016,Nevada,71.0492,99.4286,96.5218,2.90683,NULL
2016,Utah St.,66.9474,110.972,107.906,3.06593,NULL
2016,Ohio,69.3705,111.381,108.166,3.21586,NULL
2016,Louisiana Monroe,65.6148,106.946,103.587,3.35891,NULL
2016,Belmont,71.6503,113.09,109.724,3.36572,NULL
2016,Northeastern,65.1741,106.897,103.393,3.50382,NULL
2016,TCU,69.5269,101.543,98.0437,3.49943,NULL
2016,Middle Tennessee,67.5556,103.144,99.21,3.93408,15
2016,Green Bay,76.1219,108.225,104.236,3.98885,14
2016,Toledo,68.8439,108.308,104.282,4.02583,NULL
2016,Illinois,67.9878,106.74,102.588,4.15141,NULL
2016,Albany,65.9133,106.485,102.297,4.18816,NULL
2016,Grand Canyon,69.0507,105.553,101.295,4.25768,NULL
2016,Columbia,64.7558,111.788,107.244,4.54377,NULL
2016,Siena,69.7553,108.274,103.717,4.55686,NULL
2016,New Mexico,70.8727,108.209,103.296,4.91296,NULL
2016,Louisiana Lafayette,70.1544,110.054,105.04,5.01461,NULL
2016,Milwaukee,65.8714,112.092,107.007,5.08468,NULL
2016,New Mexico St.,65.2274,103.135,97.4598,5.67495,NULL
2016,Old Dominion,61.2725,106.29,100.494,5.79582,NULL
2016,Davidson,70.154,114.265,107.909,6.35603,NULL
2016,Long Beach St.,69.7471,107.533,101.067,6.46633,NULL
